"id_del_pedido","id_del_producto","id_posicion","id_del_cliente","id_dir_cliente","ventas","cantidad","descuento","ganancia","valoracion"
"DO-2021-126683","FUR-TA-10002958-1",2,"SM-18955","DIR-2",2348.82,9,0,399.2994,4
"HN-2021-122931","FUR-TA-10004147-1",1,"CO-20950","DIR-3",67.176,1,0.4,-20.1528,2
"HN-2021-122931","FUR-TA-10004175-1",2,"CO-20950","DIR-3",409.272,2,0.4,-81.8544,4
"HN-2021-122931","OFF-AR-10003469-1",3,"CO-20950","DIR-3",4.224,3,0.2,1.4784,1
"DO-2021-111962","OFF-BI-10001308-1",1,"EG-14170","DIR-1",10.048,2,0.2,3.14,5
"MX-2021-146969","OFF-FA-10001561-1",2,"IL-10915","DIR-5",8.72,4,0,2.8776,1
"NI-2021-124856","OFF-LA-10000121-1",2,"MM-17005","DIR-2",18.9,3,0,8.694,3
"HN-2021-122931","OFF-LA-10002945-1",4,"CO-20950","DIR-3",55.44,11,0.2,18.018,4
"HN-2021-122931","OFF-PA-10000533-1",5,"CO-20950","DIR-3",20.928,4,0.2,6.8016,2
"NI-2021-124856","OFF-PA-10001289-1",3,"MM-17005","DIR-2",77.52,2,0,37.9848,5
"MX-2021-146969","OFF-PA-10002105-1",3,"IL-10915","DIR-5",6.48,1,0,3.1104,1
"DO-2021-111962","OFF-ST-10000046-1",2,"EG-14170","DIR-1",807.75,5,0,153.4725,4
"NI-2021-124856","OFF-ST-10002615-1",4,"MM-17005","DIR-2",1395.54,9,0,362.8404,4
"MX-2021-146969","OFF-ST-10004340-1",4,"IL-10915","DIR-5",62.18,1,0,16.7886,4
"HN-2021-122931","OFF-ST-10004459-1",6,"CO-20950","DIR-3",1801.632,6,0.2,-337.806,2
"MX-2021-146969","TEC-MA-10004241-1",5,"IL-10915","DIR-5",686.32,2,0.2,223.054,3
"NI-2021-159478","FUR-FU-10000221-1",1,"LA-17785","DIR-3",15.24,3,0,5.1816,5
"MX-2021-140886","OFF-AP-10000696-1",1,"BH-16570","DIR-3",69.216,6,0.2,11.2476,4
"BR-2021-141649","OFF-AP-10003217-1",1,"BR-12955","DIR-6",795.408,6,0.2,59.6556,3
"DO-2021-137351","OFF-BI-10003910-1",1,"FT-13615","DIR-1",43.176,7,0.2,13.4925,4
"NI-2021-102008","OFF-PA-10004092-1",1,"SG-19915","DIR-5",48.94,1,0,24.47,5
"PY-2021-167633","OFF-PA-10004888-1",1,"RC-11200","DIR-6",15.552,3,0.2,5.4432,2
"BR-2021-132745","OFF-FA-10000254-1",1,"IO-18475","DIR-4",4.71,1,0,0,1
"BR-2021-108189","OFF-EN-10004846-1",1,"KP-14080","DIR-6",12.768,6,0.2,4.6284,5
"BR-2021-108189","OFF-FA-10000735-1",2,"KP-14080","DIR-6",4.672,2,0.2,1.46,4
"BR-2021-108189","OFF-PA-10001838-1",3,"KP-14080","DIR-6",9.408,2,0.2,3.4104,5
"BR-2021-108189","OFF-SU-10003567-1",4,"KP-14080","DIR-6",15.36,2,0.2,-3.264,4
"BR-2021-108189","TEC-AC-10003038-1",5,"KP-14080","DIR-6",7.16,1,0.2,-0.089500000000001,4
"BR-2021-108189","TEC-PH-10001557-1",6,"KP-14080","DIR-6",230.376,3,0.2,20.1579,5
"BR-2021-108189","TEC-PH-10001760-1",7,"KP-14080","DIR-6",318.4,2,0.2,107.46,3
"MX-2021-157882","FUR-CH-10002774-1",1,"LN-10405","DIR-4",122.352,3,0.2,13.7646,1
"BR-2021-153976","FUR-CH-10002880-1",1,"RS-11290","DIR-5",258.279,3,0.3,-70.1043,5
"MX-2021-120775","FUR-FU-10000758-1",1,"BC-19930","DIR-3",31.776,3,0.6,-19.0656,5
"MX-2021-157882","FUR-TA-10001866-1",2,"LN-10405","DIR-4",143.432,1,0.2,3.58579999999998,2
"CL-2021-155817","OFF-AR-10002335-1",1,"LF-20155","DIR-6",6.192,3,0.2,0.4644,1
"MX-2021-108903","OFF-AR-10004010-1",1,"AE-13435","DIR-7",55.984,2,0.2,4.1988,5
"MX-2021-120775","OFF-BI-10002609-1",2,"BC-19930","DIR-3",1.788,3,0.8,-3.0396,2
"MX-2021-108903","OFF-EN-10004030-1",2,"AE-13435","DIR-7",14.48,5,0.2,4.887,5
"MX-2021-120775","OFF-FA-10000254-1",3,"BC-19930","DIR-3",15.072,4,0.2,-3.768,3
"MX-2021-120775","OFF-FA-10002676-1",4,"BC-19930","DIR-3",4.344,3,0.2,0.8688,4
"MX-2021-120775","OFF-LA-10002271-1",5,"BC-19930","DIR-3",4.928,2,0.2,1.7248,3
"CL-2021-155817","OFF-ST-10000532-1",2,"LF-20155","DIR-6",61.568,2,0.2,4.6176,2
"MX-2021-108903","TEC-AC-10003023-1",3,"AE-13435","DIR-7",142.488,3,0.2,-3.5622,4
"NI-2021-166891","FUR-CH-10003298-1",1,"OP-12220","DIR-4",589.41,5,0.1,-6.54900000000005,4
"BR-2021-153479","OFF-BI-10002867-1",1,"MG-13135","DIR-3",95.648,2,0.2,31.0856,4
"DO-2021-102085","OFF-LA-10002475-1",1,"IB-16015","DIR-1",29.24,4,0,13.7428,3
"BR-2021-153479","OFF-LA-10004689-1",2,"MG-13135","DIR-3",14.45,5,0,6.7915,4
"MX-2021-152422","OFF-AP-10002892-1",1,"BA-11635","DIR-2",91.92,5,0.2,11.49,5
"BR-2021-152233","TEC-AC-10002800-1",1,"LC-16510","DIR-5",99.98,2,0,34.993,1
"GT-2021-131807","FUR-CH-10001190-1",1,"NC-14650","DIR-2",435.17,4,0.2,-59.84,4
"BR-2021-131807","FUR-FU-10004666-1",1,"NC-14650","DIR-9",72.9,5,0,26.97,3
"BR-2021-131807","FUR-TA-10004086-1",2,"NC-14650","DIR-9",206.35,3,0.2,5.16,1
"BR-2021-131807","OFF-AP-10004052-1",3,"NC-14650","DIR-9",15.8,4,0,4.11,1
"GT-2021-131807","OFF-FA-10002780-1",2,"NC-14650","DIR-2",14.9,5,0,6.85,4
"BR-2021-131807","TEC-PH-10000702-1",4,"NC-14650","DIR-9",7.99,1,0.2,2.7,3
"GT-2021-132542","OFF-BI-10004099-1",1,"FM-10360","DIR-2",15.36,2,0,7.68,2
"HN-2021-110611","OFF-ST-10000642-1",1,"IB-16015","DIR-2",83.92,5,0.2,-13.637,4
"MX-2021-109680","OFF-ST-10001932-1",1,"HE-21760","DIR-5",386.34,2,0,54.0876,5
"SV-2021-134677","TEC-AC-10001445-1",1,"AH-21865","DIR-1",9.09,3,0,1.9089,3
"HN-2021-117429","FUR-FU-10000222-1",1,"AT-17545","DIR-3",129.92,5,0.2,21.112,1
"MX-2021-132801","OFF-ST-10001228-1",1,"JA-15805","DIR-3",107.44,10,0.2,10.744,2
"NI-2021-119977","OFF-PA-10003823-1",1,"PB-13690","DIR-4",123.92,4,0,55.764,2
"PA-2021-142951","TEC-AC-10002331-1",1,"HT-15115","DIR-1",23.472,3,0.2,4.9878,3
"SV-2021-138240","OFF-AR-10002135-1",1,"TG-20500","DIR-2",144.6,3,0,41.934,1
"VE-2021-137911","OFF-PA-10004071-1",1,"NM-11095","DIR-11",88.768,2,0.2,31.0688,1
"SV-2021-138240","TEC-PH-10002583-1",2,"TG-20500","DIR-2",15.992,1,0.2,-2.9985,2
"BR-2021-140403","FUR-CH-10002774-1",1,"TN-21040","DIR-5",122.352,3,0.2,13.7646,3
"CO-2021-150329","FUR-FU-10003724-1",1,"SD-20485","DIR-8",46.872,7,0.2,3.5154,3
"BR-2021-134054","OFF-AR-10000937-1",1,"AV-14335","DIR-6",255.85,7,0,112.574,5
"MX-2021-105137","OFF-BI-10002429-1",1,"EA-19435","DIR-4",18.264,2,0.7,-13.3936,3
"MX-2021-103492","OFF-BI-10004140-1",1,"CO-12715","DIR-4",0.898,1,0.8,-1.5715,3
"MX-2021-103492","OFF-BI-10004817-1",2,"CO-12715","DIR-4",11.98,5,0.8,-19.168,4
"BR-2021-140403","OFF-EN-10001219-1",2,"TN-21040","DIR-5",15.28,2,0,7.4872,2
"MX-2021-105137","TEC-MA-10002694-1",2,"EA-19435","DIR-4",101.994,2,0.7,-71.3958,4
"MX-2021-103492","TEC-PH-10001128-1",3,"CO-12715","DIR-4",719.952,6,0.2,71.9952,1
"MX-2021-103492","TEC-PH-10004667-1",4,"CO-12715","DIR-4",755.944,7,0.2,66.1451,2
"BR-2021-157924","FUR-CH-10000229-1",1,"CB-14920","DIR-4",433.568,2,0.2,-65.0352,4
"DO-2021-116834","FUR-FU-10001196-1",1,"OM-13240","DIR-2",63.47,11,0,19.041,2
"CU-2021-114314","FUR-FU-10002107-1",1,"AA-13555","DIR-1",8.92,4,0,3.9248,4
"BR-2021-128538","OFF-EN-10001219-1",1,"LV-10240","DIR-6",7.64,1,0,3.7436,5
"HN-2021-126571","OFF-EN-10002230-1",1,"JR-15565","DIR-3",201.432,3,0.2,67.9833,2
"CU-2021-114314","OFF-LA-10000240-1",2,"AA-13555","DIR-1",7.31,1,0,3.4357,3
"BR-2021-157924","OFF-ST-10002352-1",2,"CB-14920","DIR-4",31.92,4,0,8.2992,4
"HN-2021-126571","OFF-ST-10003816-1",2,"JR-15565","DIR-3",281.904,2,0.2,10.5714,1
"DO-2021-116834","TEC-AC-10002942-1",2,"OM-13240","DIR-2",345,5,0,58.65,4
"SV-2021-139451","OFF-AR-10002053-1",1,"PB-13690","DIR-3",14.9,5,0,4.172,4
"SV-2021-139451","OFF-ST-10002370-1",2,"PB-13690","DIR-3",21.39,1,0,6.2031,3
"BR-2021-154655","OFF-SU-10000898-1",1,"MB-11050","DIR-4",22.24,2,0.2,2.502,2
"MX-2021-164742","FUR-CH-10002880-1",1,"AL-17395","DIR-7",245.98,2,0,27.0578,5
"AR-2021-151995","FUR-TA-10002903-1",1,"FG-21910","DIR-9",1298.55,5,0,311.652,3
"AR-2021-151995","OFF-AP-10000240-1",2,"FG-21910","DIR-9",213.92,4,0,62.0368,3
"AR-2021-151995","OFF-AR-10003190-1",3,"FG-21910","DIR-9",11.52,4,0,3.2256,4
"UY-2021-132010","OFF-BI-10002432-1",1,"BL-17995","DIR-6",15.18,3,0,7.1346,5
"MX-2021-123316","OFF-BI-10002764-1",1,"AM-20545","DIR-3",7.752,3,0.2,2.8101,3
"MX-2021-164742","OFF-BI-10004738-1",2,"AL-17395","DIR-7",18.94,1,0,9.47,3
"UY-2021-132010","OFF-EN-10003160-1",2,"BL-17995","DIR-6",36.4,5,0,17.472,3
"UY-2021-132010","OFF-ST-10003641-1",3,"BL-17995","DIR-6",315.2,4,0,6.30400000000003,4
"AR-2021-151995","TEC-AC-10001101-1",4,"FG-21910","DIR-9",25.78,2,0,2.578,1
"UY-2021-132010","TEC-AC-10001542-1",4,"BL-17995","DIR-6",22.96,2,0,4.3624,5
"MX-2021-151330","FUR-CH-10000749-1",1,"AV-21295","DIR-5",1628.82,9,0,260.6112,3
"GT-2021-163748","OFF-AP-10004052-1",1,"SC-15025","DIR-1",3.16,4,0.8,-8.532,5
"BR-2021-151015","OFF-BI-10000343-1",1,"UR-11500","DIR-5",2.946,3,0.8,-4.8609,1
"MX-2021-146353","OFF-BI-10003476-1",1,"RD-15610","DIR-5",22.92,4,0,11.0016,4
"BR-2021-151015","OFF-PA-10001184-1",2,"UR-11500","DIR-5",19.136,4,0.2,6.9368,2
"BR-2021-151015","OFF-PA-10002581-1",3,"UR-11500","DIR-5",322.192,13,0.2,100.685,4
"MX-2021-151330","OFF-ST-10000615-1",2,"AV-21295","DIR-5",79.45,7,0,22.246,1
"MX-2021-146353","OFF-ST-10001469-1",2,"RD-15610","DIR-5",269.9,5,0,16.194,4
"MX-2021-151330","TEC-AC-10000865-1",3,"AV-21295","DIR-5",177,3,0,30.09,3
"GT-2021-163748","TEC-CO-10002095-1",2,"SC-15025","DIR-1",1999.96,5,0.2,624.9875,5
"BR-2021-122021","FUR-CH-10003761-1",1,"NC-10660","DIR-4",183.372,2,0.3,-7.8588,2
"BR-2021-143182","FUR-FU-10004270-2",1,"AB-12865","DIR-4",15.384,1,0.2,4.0383,3
"BR-2021-122021","OFF-PA-10002230-1",2,"NC-10660","DIR-4",7.968,2,0.2,2.8884,3
"SV-2021-109456","OFF-BI-10000136-1",1,"VZ-17245","DIR-2",14.352,3,0.2,5.0232,2
"SV-2021-109456","TEC-AC-10003610-1",2,"VZ-17245","DIR-2",179.97,3,0,86.3856,2
"GT-2021-103086","FUR-FU-10004586-1",1,"EG-14170","DIR-2",5.312,2,0.6,-1.5936,3
"CU-2021-124394","OFF-BI-10003676-1",1,"EO-21520","DIR-1",10.78,5,0.8,-17.248,1
"CU-2021-124394","TEC-AC-10001314-1",2,"EO-21520","DIR-1",119.976,3,0.2,-17.9964,3
"BR-2021-110408","FUR-CH-10003774-1",1,"EM-10225","DIR-5",545.88,6,0,70.9644,2
"BR-2021-115084","FUR-CH-10004626-1",1,"TT-17200","DIR-3",605.34,6,0,145.2816,3
"DO-2021-143168","OFF-BI-10003784-1",1,"VC-15085","DIR-1",1.344,1,0.2,0.4704,4
"HN-2021-138450","OFF-EN-10001335-1",1,"PC-13765","DIR-4",52.512,6,0.2,19.692,2
"DO-2021-143168","OFF-PA-10000167-1",2,"VC-15085","DIR-1",61.96,2,0,27.882,5
"HN-2021-138450","OFF-PA-10003016-1",2,"PC-13765","DIR-4",10.048,4,0.2,3.14,3
"BR-2021-110408","OFF-ST-10001522-1",2,"EM-10225","DIR-5",275.97,3,0,11.0388,4
"HN-2021-138450","OFF-ST-10003479-1",3,"PC-13765","DIR-4",186.912,6,0.2,-35.046,3
"BR-2021-110408","TEC-PH-10002352-1",3,"EM-10225","DIR-5",1394.95,5,0,362.687,4
"SV-2021-155264","OFF-BI-10003196-1",1,"CM-19270","DIR-2",2.992,1,0.2,1.122,2
"SV-2021-155264","OFF-BI-10003727-1",2,"CM-19270","DIR-2",20.064,6,0.2,7.0224,2
"SV-2021-155264","OFF-LA-10002787-1",3,"CM-19270","DIR-2",18.75,5,0,9,2
"SV-2021-155264","OFF-PA-10003228-1",4,"CM-19270","DIR-2",146.73,3,0,68.9631,3
"MX-2021-117317","OFF-PA-10004519-1",1,"AV-15490","DIR-5",13.44,3,0,6.5856,3
"SV-2021-155264","TEC-PH-10001305-1",5,"CM-19270","DIR-2",117.576,3,0.2,11.7576,1
"BR-2021-100867","TEC-PH-10004922-1",1,"AC-14125","DIR-8",321.552,6,0.2,20.097,4
"MX-2021-125388","FUR-FU-10004712-1",1,"TS-17965","DIR-3",117.576,3,0.2,11.7576,1
"MX-2021-125388","OFF-ST-10000918-1",2,"TS-17965","DIR-3",56.56,4,0,14.71,1
"BR-2021-100867","TEC-PH-10004922-1",2,"AC-14125","DIR-10",32.7,3,0,8.5,3
"CU-2021-169684","FUR-TA-10003008-1",1,"TU-14365","DIR-1",328.59,3,0.4,-147.8655,2
"BR-2021-137092","OFF-BI-10000632-1",1,"RC-16975","DIR-8",8.682,1,0.8,-14.7594,1
"BR-2021-137092","OFF-LA-10003510-1",2,"RC-16975","DIR-8",24.424,1,0.2,7.9378,1
"BR-2021-137092","OFF-PA-10002109-1",3,"RC-16975","DIR-8",3.808,1,0.2,1.2376,1
"CU-2021-169684","OFF-ST-10000934-1",2,"TU-14365","DIR-1",98.352,3,0.2,-24.588,2
"VE-2021-146703","OFF-ST-10001713-1",1,"CL-18865","DIR-7",211.96,4,0,8.47839999999999,5
"BR-2021-137092","OFF-ST-10003805-1",4,"RC-16975","DIR-8",505.32,3,0.2,31.5825,1
"BR-2021-137092","TEC-AC-10001606-1",5,"RC-16975","DIR-8",319.968,4,0.2,71.9928,3
"BR-2021-142587","FUR-TA-10000617-1",1,"EO-21520","DIR-8",409.59,3,0.4,-122.877,4
"MX-2021-100916","FUR-TA-10004607-1",1,"CC-14275","DIR-6",591.32,4,0,112.3508,3
"BR-2021-142587","OFF-AP-10004708-1",2,"EO-21520","DIR-8",121.792,4,0.2,13.7016,2
"MX-2021-100916","OFF-AR-10001022-1",2,"CC-14275","DIR-6",2.84,1,0,0.8804,1
"SV-2021-169852","OFF-BI-10001460-1",1,"AO-20965","DIR-2",36.36,3,0.2,12.2715,1
"MX-2021-100916","OFF-ST-10003479-1",3,"CC-14275","DIR-6",194.7,5,0,9.73499999999998,1
"MX-2021-151967","FUR-FU-10000193-1",1,"AA-18580","DIR-2",129.92,4,0,10.3936,3
"MX-2021-110072","FUR-FU-10000521-1",1,"MG-17680","DIR-3",93.888,4,0.2,12.9096,1
"BR-2021-130729","OFF-BI-10002706-1",1,"FV-10375","DIR-8",34.272,3,0.2,11.1384,3
"BR-2021-113047","OFF-FA-10002763-1",1,"IL-10915","DIR-7",11.85,3,0,3.792,2
"BR-2021-108707","OFF-PA-10000788-1",1,"SB-12910","DIR-7",10.368,2,0.2,3.6288,2
"HN-2021-139542","OFF-BI-10000309-1",1,"DB-14185","DIR-1",13.698,3,0.7,-9.5886,2
"SV-2021-158400","OFF-BI-10002353-1",1,"SS-10030","DIR-1",49.408,4,0.2,18.528,4
"HN-2021-139542","TEC-AC-10001553-1",2,"DB-14185","DIR-1",40.776,3,0.2,0.5097,4
"DO-2021-162278","FUR-FU-10000448-1",1,"FM-10585","DIR-2",63.92,4,0,3.196,1
"DO-2021-162278","TEC-PH-10000526-1",2,"FM-10585","DIR-2",383.96,5,0.2,38.396,4
"JM-2021-148285","OFF-PA-10000349-1",1,"HU-19810","DIR-2",11.952,3,0.2,4.0338,4
"JM-2021-148285","OFF-PA-10001166-2",2,"HU-19810","DIR-2",10.368,2,0.2,3.6288,2
"MX-2021-101931","FUR-BO-10001337-1",1,"YV-21370","DIR-2",616.998,6,0.15,-36.294,1
"MX-2021-101931","OFF-BI-10004140-1",2,"YV-21370","DIR-2",7.184,2,0.2,2.245,2
"MX-2021-101931","OFF-ST-10003442-1",3,"YV-21370","DIR-2",141.4,5,0,38.178,2
"MX-2021-101931","OFF-SU-10000646-1",4,"YV-21370","DIR-2",480.74,2,0,14.4222,3
"MX-2021-101931","OFF-SU-10002301-1",5,"YV-21370","DIR-2",6.28,2,0,0.0628000000000002,1
"CO-2021-107769","TEC-PH-10001336-1",1,"NA-11395","DIR-5",257.98,2,0,74.8142,3
"CU-2021-166590","OFF-PA-10000482-1",1,"UN-18625","DIR-1",75.88,2,0,35.6636,3
"CU-2021-166590","TEC-AC-10003433-1",2,"UN-18625","DIR-1",1.98,2,0,0.891,2
"BR-2021-154627","TEC-PH-10001363-1",1,"AP-20830","DIR-7",2735.952,6,0.2,341.994,2
"MX-2021-145387","FUR-CH-10002320-1",1,"YP-10705","DIR-3",1604.9,5,0,481.47,1
"MX-2021-106439","FUR-CH-10003833-1",1,"NC-14650","DIR-4",146.352,3,0.2,-9.14700000000001,1
"MX-2021-145387","FUR-FU-10000023-1",2,"YP-10705","DIR-3",17.67,3,0,7.7748,3
"MX-2021-145387","FUR-FU-10002364-1",3,"YP-10705","DIR-3",14.76,2,0,4.2804,4
"MX-2021-145387","FUR-TA-10003238-1",4,"YP-10705","DIR-3",385.686,1,0.3,-60.6078,2
"BR-2021-108609","FUR-TA-10003954-1",1,"WV-10780","DIR-5",1421.664,8,0.4,-734.5264,5
"MX-2021-106439","OFF-AR-10001419-1",2,"NC-14650","DIR-4",12.39,3,0,3.717,3
"MX-2021-145387","OFF-AR-10001683-1",5,"YP-10705","DIR-3",49.25,5,0,18.715,2
"MX-2021-106439","OFF-BI-10002571-1",3,"NC-14650","DIR-4",15.968,2,0.2,5.3892,3
"MX-2021-145387","OFF-BI-10004001-1",6,"YP-10705","DIR-3",34.08,2,0,15.6768,5
"MX-2021-106439","OFF-BI-10004209-1",4,"NC-14650","DIR-4",19.296,3,0.2,6.03,1
"MX-2021-106439","OFF-FA-10002975-1",5,"NC-14650","DIR-4",11.34,3,0,5.2164,1
"MX-2021-106439","OFF-PA-10000477-1",6,"NC-14650","DIR-4",64.74,13,0,30.4278,2
"MX-2021-145387","OFF-PA-10002195-1",7,"YP-10705","DIR-3",10.16,2,0,4.7752,4
"MX-2021-106439","OFF-ST-10001963-1",7,"NC-14650","DIR-4",405.64,4,0,12.1692,2
"MX-2021-106439","OFF-ST-10003996-1",8,"NC-14650","DIR-4",80.3,5,0,20.878,2
"MX-2021-106439","TEC-AC-10004568-1",9,"NC-14650","DIR-4",251.91,9,0,47.8629,4
"BR-2021-167262","TEC-PH-10000486-1",1,"GJ-10450","DIR-7",742.336,8,0.2,83.5127999999999,4
"SV-2021-120313","TEC-PH-10003092-1",1,"IC-18310","DIR-1",73.584,2,0.2,8.2782,3
"CO-2021-114195","FUR-FU-10002253-1",1,"EA-14035","DIR-12",68.704,2,0.2,16.3172,5
"PE-2021-137155","FUR-FU-10003142-1",1,"AP-12925","DIR-6",31.68,6,0,9.8208,2
"PE-2021-137155","OFF-AP-10002518-1",2,"AP-12925","DIR-6",533.94,3,0,154.8426,2
"CO-2021-139423","OFF-AP-10004708-1",1,"BR-13300","DIR-5",76.12,2,0,22.0748,4
"PA-2021-102673","OFF-AR-10000634-1",1,"CM-16630","DIR-5",10.272,3,0.2,0.8988,5
"SV-2021-134313","OFF-AR-10001897-1",1,"SG-19915","DIR-3",43.176,3,0.2,4.3176,1
"MX-2021-152562","OFF-AR-10001919-1",1,"LG-15145","DIR-7",5.64,3,0,1.6356,2
"CO-2021-114195","OFF-BI-10000494-1",2,"EA-14035","DIR-12",3.132,2,0.7,-2.61,4
"CO-2021-114195","OFF-BI-10001658-1",3,"EA-14035","DIR-12",22.428,3,0.7,-17.9424,4
"PA-2021-102673","OFF-FA-10003021-1",2,"CM-16630","DIR-5",7.52,5,0.2,1.41,5
"PA-2021-102673","OFF-LA-10001771-1",3,"CM-16630","DIR-5",47.808,12,0.2,15.5376,4
"MX-2021-168305","OFF-LA-10003498-1",1,"LP-18925","DIR-3",44.4,3,0,22.2,2
"BR-2021-126907","OFF-PA-10000533-1",1,"CO-20950","DIR-9",15.696,3,0.2,5.1012,1
"PE-2021-137155","OFF-PA-10000806-1",3,"AP-12925","DIR-6",167.94,3,0,82.2906,1
"MX-2021-168305","OFF-PA-10004947-1",2,"LP-18925","DIR-3",21.4,5,0,9.63,1
"MX-2021-152562","OFF-ST-10000464-1",2,"LG-15145","DIR-7",69.52,2,0,19.4656,1
"DO-2021-148915","OFF-ST-10001128-1",1,"AR-18370","DIR-1",443.92,5,0.2,-94.333,3
"DO-2021-148915","TEC-PH-10000673-1",2,"AR-18370","DIR-1",155.976,3,0.2,54.5916,3
"SV-2021-134313","TEC-PH-10001795-1",2,"SG-19915","DIR-3",1983.968,4,0.2,247.996,2
"PA-2021-102673","TEC-PH-10004434-1",4,"CM-16630","DIR-5",978.84,9,0.2,110.1195,4
"NI-2021-107454","FUR-FU-10004018-1",1,"LC-19720","DIR-5",89.34,6,0,24.1218,4
"BR-2021-129147","OFF-BI-10001098-1",1,"CB-17050","DIR-4",19.242,3,0.7,-13.4694,5
"NI-2021-107454","OFF-LA-10001569-1",2,"LC-19720","DIR-5",34.86,7,0,16.0356,4
"SV-2021-115889","OFF-ST-10003208-1",1,"MG-20395","DIR-2",362.92,2,0,105.2468,2
"DO-2021-134726","TEC-AC-10000023-1",1,"CC-20755","DIR-1",41.94,2,0,15.0984,4
"BR-2021-120670","TEC-AC-10004171-1",1,"LM-16120","DIR-6",799.92,10,0.2,239.976,4
"BR-2021-129147","TEC-PH-10001299-1",2,"CB-17050","DIR-4",539.964,6,0.4,-107.9928,5
"BR-2021-129147","TEC-PH-10001552-1",3,"CB-17050","DIR-4",50.232,7,0.4,-10.0464,5
"SV-2021-115889","TEC-PH-10001615-1",2,"MG-20395","DIR-2",46.384,2,0.2,5.21819999999999,4
"DO-2021-134726","TEC-PH-10001750-1",2,"CC-20755","DIR-1",52.792,1,0.2,4.6193,3
"MX-2021-148782","TEC-PH-10002923-1",1,"PE-18850","DIR-8",88.776,3,0.2,7.7679,1
"VE-2021-165764","FUR-FU-10001468-1",1,"MG-20395","DIR-8",410.352,3,0.2,-51.294,1
"VE-2021-165764","FUR-TA-10001768-1",2,"MG-20395","DIR-8",945.036,6,0.4,-299.2614,1
"MX-2021-153619","OFF-AR-10001868-1",1,"JC-21535","DIR-3",6.72,4,0,3.36,1
"CO-2021-119529","OFF-BI-10000546-1",1,"BJ-13345","DIR-8",5.76,2,0,2.8224,3
"NI-2021-121573","OFF-BI-10000666-1",1,"AF-20605","DIR-3",48.896,2,0.2,18.336,4
"VE-2021-165764","OFF-BI-10002982-1",3,"MG-20395","DIR-8",14.301,7,0.7,-10.4874,1
"NI-2021-121573","OFF-BI-10003712-1",2,"AF-20605","DIR-3",7.856,2,0.2,2.8478,3
"CU-2021-146731","OFF-PA-10000141-1",1,"BA-10735","DIR-1",3.488,2,0.2,1.1772,3
"CU-2021-146731","OFF-PA-10001019-1",2,"BA-10735","DIR-1",143.856,9,0.2,48.5514,1
"VE-2021-165764","OFF-ST-10001558-1",4,"MG-20395","DIR-8",25.984,2,0.2,-1.624,1
"VE-2021-137589","OFF-SU-10000157-1",1,"AU-17770","DIR-8",286.344,3,0.2,-64.4274,3
"GT-2021-155593","OFF-SU-10002522-1",1,"CS-19390","DIR-3",11.64,3,0,3.3756,3
"GT-2021-124625","TEC-AC-10003280-1",1,"MC-20650","DIR-2",89.97,3,0,18.8937,3
"NI-2021-121573","TEC-PH-10000984-1",3,"AF-20605","DIR-3",783.96,4,0,219.5088,4
"NI-2021-164973","FUR-CH-10002602-1",1,"SN-18445","DIR-3",135.882,1,0.1,24.1568,5
"SV-2021-149244","FUR-FU-10004671-1",1,"DC-17530","DIR-2",35.34,2,0,13.4292,2
"MX-2021-125829","FUR-TA-10002041-1",1,"MR-21850","DIR-4",573.728,4,0.2,-64.5444,2
"BR-2021-121286","OFF-AP-10004859-1",1,"LE-18715","DIR-9",58.24,5,0.2,5.096,3
"MX-2021-134187","OFF-AR-10000940-1",1,"BP-21235","DIR-5",2.94,1,0,0.7938,1
"NI-2021-132227","OFF-BI-10000962-1",1,"RA-20035","DIR-6",52.064,4,0.2,18.8732,2
"MX-2021-125829","OFF-BI-10001036-1",2,"MR-21850","DIR-4",21.936,3,0.2,8.226,2
"BR-2021-121286","OFF-FA-10000585-1",2,"LE-18715","DIR-9",8.376,3,0.2,2.7222,4
"MX-2021-125829","OFF-PA-10000223-1",3,"MR-21850","DIR-4",19.44,3,0,9.3312,2
"NI-2021-164973","OFF-ST-10002974-1",2,"SN-18445","DIR-3",43.57,1,0,13.071,4
"NI-2021-164973","TEC-AC-10000892-1",3,"SN-18445","DIR-3",360,4,0,129.6,3
"NI-2021-164973","TEC-MA-10002927-1",4,"SN-18445","DIR-3",3991.98,2,0,1995.99,4
"MX-2021-125829","TEC-MA-10003246-1",4,"MR-21850","DIR-4",447.968,4,0.2,139.99,1
"MX-2021-125829","TEC-PH-10001079-1",5,"MR-21850","DIR-4",666.344,7,0.2,66.6344,1
"NI-2021-164973","TEC-PH-10004093-1",5,"SN-18445","DIR-3",275.94,6,0,80.0226,4
"BR-2021-114377","FUR-CH-10004754-1",1,"LB-11035","DIR-6",149.9,5,0,40.473,5
"MX-2021-109134","FUR-FU-10000320-1",1,"CL-13255","DIR-1",20.04,6,0,8.8176,1
"HN-2021-114251","FUR-FU-10001468-1",1,"GC-17350","DIR-4",273.568,2,0.2,-34.196,1
"HN-2021-114251","OFF-BI-10003684-1",2,"GC-17350","DIR-4",13.194,2,0.7,-8.796,2
"HN-2021-114251","OFF-ST-10003716-1",3,"GC-17350","DIR-4",1080.096,6,0.2,-94.5084,4
"HN-2021-114251","TEC-AC-10001101-1",4,"GC-17350","DIR-4",51.56,5,0.2,-6.445,4
"CL-2021-133634","TEC-AC-10002550-1",1,"LA-20740","DIR-6",47.79,3,0,16.2486,1
