"id_del_cliente","id_dir_cliente","ciudad","estado_provincia","pais_region","region"
"ES-16885","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"ES-16885","DIR-3","Managua","Managua","Nicaragua","Centro"
"ES-16885","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"ES-16885","DIR-5","San Juan","San Juan","Argentina","Sur"
"ES-16885","DIR-6","Pinheiro","Maranhao","Brasil","Sur"
"ES-16885","DIR-7","Cajazeiras","Paraíba","Brasil","Sur"
"ES-16885","DIR-8","Cabo de Santo Agostinho","Pernambuco","Brasil","Sur"
"ES-16885","DIR-9","Bagé","Río Grande del Sur","Brasil","Sur"
"ES-19840","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"ES-19840","DIR-2","Managua","Managua","Nicaragua","Centro"
"ES-19840","DIR-3","Ciudad Juárez","Chihuahua","México","Norte"
"ES-19840","DIR-4","León","Guanajuato","México","Norte"
"ES-19840","DIR-5","Morelia","Michoacán","México","Norte"
"ES-19840","DIR-6","Recife","Pernambuco","Brasil","Sur"
"ES-19840","DIR-7","Caracas","Distrito Capital","Venezuela","Sur"
"ES-21025","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"ES-21025","DIR-2","San Juan de la Maguana","San Juan","República Dominicana","Caribe"
"ES-21025","DIR-3","Managua","Managua","Nicaragua","Centro"
"ES-21025","DIR-4","Tapachula","Chiapas","México","Norte"
"ES-21025","DIR-5","Sapucaia do Sul","Río Grande del Sur","Brasil","Sur"
"ES-21025","DIR-6","Puno","Puno","Perú","Sur"
"ET-17335","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"ET-17335","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"ET-17335","DIR-3","Soyapango","San Salvador","El Salvador","Centro"
"ET-17335","DIR-4","Medellín","Antioquia","Colombia","Sur"
"EV-12040","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"EV-12040","DIR-2","Managua","Managua","Nicaragua","Centro"
"EV-12040","DIR-3","Tijuana","Baja California","México","Norte"
"EV-12040","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"EV-12040","DIR-5","Zihuatanejo","Guerrero","México","Norte"
"EV-12040","DIR-6","Santiago del Estero","Santiago del Estero","Argentina","Sur"
"EV-18430","DIR-1","Ciudad de México","Distrito Federal","México","Norte"
"EV-18430","DIR-2","Tlaquepaque","Jalisco","México","Norte"
"EV-18430","DIR-3","Tepic","Nayarit","México","Norte"
"EV-18430","DIR-4","Teresópolis","Río de Janeiro","Brasil","Sur"
"EV-18430","DIR-5","Guarujá","Sao Paulo","Brasil","Sur"
"FA-14875","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"FA-14875","DIR-2","San Juan de la Maguana","San Juan","República Dominicana","Caribe"
"FA-14875","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"FA-14875","DIR-4","Puebla","Puebla","México","Norte"
"FA-14875","DIR-5","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"FA-19285","DIR-1","Bajos de Haina","San Cristóbal","República Dominicana","Caribe"
"FA-19285","DIR-2","Soyapango","San Salvador","El Salvador","Centro"
"FA-19285","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"FA-19285","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FA-19285","DIR-5","Managua","Managua","Nicaragua","Centro"
"FA-19285","DIR-6","Ciudad de México","Distrito Federal","México","Norte"
"FA-19285","DIR-7","Irapuato","Guanajuato","México","Norte"
"FA-19285","DIR-8","Hermosillo","Sonora","México","Norte"
"FA-21715","DIR-1","Bayamo","Granma","Cuba","Caribe"
"FA-21715","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"FA-21715","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"FA-21715","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"FA-21715","DIR-5","Chincha Alta","Ica","Perú","Sur"
"FB-10510","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FB-10510","DIR-2","Managua","Managua","Nicaragua","Centro"
"FB-10510","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"FB-10510","DIR-4","León","Guanajuato","México","Norte"
"FB-10510","DIR-5","Los Mochis","Sinaloa","México","Norte"
"FB-11905","DIR-1","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"FB-11905","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"FB-11905","DIR-3","Metepec","México","México","Norte"
"FB-11905","DIR-4","Reynosa","Tamaulipas","México","Norte"
"FB-11905","DIR-5","Concepción del Uruguay","Entre Ríos","Argentina","Sur"
"FB-11905","DIR-6","Lima","Lima (city)","Perú","Sur"
"FB-17710","DIR-1","San Juan de la Maguana","San Juan","República Dominicana","Caribe"
"FB-17710","DIR-2","Escuintla","Escuintla","Guatemala","Centro"
"FB-17710","DIR-3","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"FB-17710","DIR-4","Curitiba","Paraná","Brasil","Sur"
"FB-17710","DIR-5","Manizales","Caldas","Colombia","Sur"
"FB-17710","DIR-6","Maturín","Monagas","Venezuela","Sur"
"FB-18115","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"FB-18115","DIR-2","Guantánamo","Guantánamo","Cuba","Caribe"
"FB-18115","DIR-3","Carrefour","Ouest","Haití","Caribe"
"FB-18115","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FB-18115","DIR-5","Ciudad Acuna","Coahuila","México","Norte"
"FB-18115","DIR-6","Guadalajara","Jalisco","México","Norte"
"FB-18115","DIR-7","Nicolás Romero","México","México","Norte"
"FB-18115","DIR-8","Sao Miguel dos Campos","Alagoas","Brasil","Sur"
"FB-18115","DIR-9","Vilhena","Rondônia","Brasil","Sur"
"FC-15280","DIR-1","Manzanillo","Granma","Cuba","Caribe"
"FC-15280","DIR-2","Soyapango","San Salvador","El Salvador","Centro"
"FC-15280","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FC-15280","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"FC-15280","DIR-5","La Pintana","Santiago","Chile","Sur"
"FC-19300","DIR-1","Cienfuegos","Cienfuegos","Cuba","Caribe"
"FC-19300","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FC-19300","DIR-3","Punta Arenas","Magallanes y Antártica Chilena","Chile","Sur"
"FC-21115","DIR-1","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"FC-21115","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"FC-21115","DIR-3","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FC-21115","DIR-4","Bogotá","Bogotá","Colombia","Sur"
"FF-17920","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"FF-17920","DIR-10","Caracas","Distrito Capital","Venezuela","Sur"
"FF-17920","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FF-17920","DIR-3","Managua","Managua","Nicaragua","Centro"
"FF-17920","DIR-4","La Paz","Baja California Sur","México","Norte"
"FF-17920","DIR-5","Irapuato","Guanajuato","México","Norte"
"FF-17920","DIR-6","Morelia","Michoacán","México","Norte"
"FF-17920","DIR-7","Querétaro","Querétaro","México","Norte"
"FF-17920","DIR-8","Posadas","Misiones","Argentina","Sur"
"FF-17920","DIR-9","Sao Paulo","Sao Paulo","Brasil","Sur"
"FG-11410","DIR-1","Guantánamo","Guantánamo","Cuba","Caribe"
"FG-11410","DIR-2","Holguín","Holguín","Cuba","Caribe"
"FG-11410","DIR-3","Villa Canales","Guatemala","Guatemala","Centro"
"FG-11410","DIR-4","Ciudad Obregón","Sonora","México","Norte"
"FG-11410","DIR-5","Mauá","Sao Paulo","Brasil","Sur"
"FG-21910","DIR-1","Bayamo","Granma","Cuba","Caribe"
"FG-21910","DIR-10","Ijuí","Río Grande del Sur","Brasil","Sur"
"FG-21910","DIR-11","Seropédica","Río de Janeiro","Brasil","Sur"
"FG-21910","DIR-12","Sao Paulo","Sao Paulo","Brasil","Sur"
"FG-21910","DIR-2","Holguín","Holguín","Cuba","Caribe"
"FG-21910","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"FG-21910","DIR-4","Villa Canales","Guatemala","Guatemala","Centro"
"FG-21910","DIR-5","Managua","Managua","Nicaragua","Centro"
"FG-21910","DIR-6","Campeche","Campeche","México","Norte"
"FG-21910","DIR-7","Ciudad de México","Distrito Federal","México","Norte"
"FG-21910","DIR-8","Iguala de la Independencia","Guerrero","México","Norte"
"FG-21910","DIR-9","Resistencia","Chaco","Argentina","Sur"
"FH-12970","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"FH-12970","DIR-2","Managua","Managua","Nicaragua","Centro"
"FH-12970","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"FJ-14575","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FJ-14575","DIR-2","Managua","Managua","Nicaragua","Centro"
"FJ-14575","DIR-3","San Luis Potosí","San Luis Potosí","México","Norte"
"FJ-14575","DIR-4","Copiapó","Atacama","Chile","Sur"
"FJ-14575","DIR-5","Santiago","Santiago","Chile","Sur"
"FL-13450","DIR-1","Guantánamo","Guantánamo","Cuba","Caribe"
"FL-13450","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"FL-13450","DIR-3","Choloma","Cortés","Honduras","Centro"
"FL-13450","DIR-4","Osorno","Los Lagos","Chile","Sur"
"FL-21880","DIR-1","Bridgetown","San Miguel","Barbados","Caribe"
"FL-21880","DIR-2","Camagüey","Camagüey","Cuba","Caribe"
"FL-21880","DIR-3","Puerto Padre","Las Tunas","Cuba","Caribe"
"FL-21880","DIR-4","Santiago de Cuba","Santiago de Cuba","Cuba","Caribe"
"FL-21880","DIR-5","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"FL-21880","DIR-6","Ciudad de México","Distrito Federal","México","Norte"
"FL-21880","DIR-7","Zapopan","Jalisco","México","Norte"
"FL-21880","DIR-8","Araguaína","Tocantins","Brasil","Sur"
"FM-10360","DIR-1","San Pedro de Macorís","San Pedro de Macorís","República Dominicana","Caribe"
"FM-10360","DIR-2","Quetzaltenango","Quezaltenango","Guatemala","Centro"
"FM-10360","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"FM-10360","DIR-4","Conselheiro Lafaiete","Minas Gerais","Brasil","Sur"
"FM-10585","DIR-1","Holguín","Holguín","Cuba","Caribe"
"FM-10585","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"FM-10585","DIR-3","Sao Paulo","Sao Paulo","Brasil","Sur"
"FM-13180","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"FM-13180","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"FM-13180","DIR-3","Soyapango","San Salvador","El Salvador","Centro"
"FM-13180","DIR-4","Mixco","Guatemala","Guatemala","Centro"
"FM-13180","DIR-5","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FM-13180","DIR-6","Ciudad Juárez","Chihuahua","México","Norte"
"FM-13180","DIR-7","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"FM-13180","DIR-8","Goiânia","Goiás","Brasil","Sur"
"FM-13180","DIR-9","Bayeux","Paraíba","Brasil","Sur"
"FM-15625","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"FM-15625","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FM-15625","DIR-3","Managua","Managua","Nicaragua","Centro"
"FM-15625","DIR-4","Mexicali","Baja California","México","Norte"
"FM-15625","DIR-5","León","Guanajuato","México","Norte"
"FM-15625","DIR-6","Taubaté","Sao Paulo","Brasil","Sur"
"FM-21175","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"FM-21175","DIR-2","San Pedro Sula","Cortés","Honduras","Centro"
"FM-21175","DIR-3","Managua","Managua","Nicaragua","Centro"
"FM-21175","DIR-4","Cipolletti","Río Negro","Argentina","Sur"
"FN-13215","DIR-1","Guanajuato","Guanajuato","México","Norte"
"FO-10345","DIR-1","Mixco","Guatemala","Guatemala","Centro"
"FO-10345","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FO-10345","DIR-3","Torreón","Coahuila","México","Norte"
"FO-10345","DIR-4","Tlaquepaque","Jalisco","México","Norte"
"FO-10345","DIR-5","Santa Catarina","Nuevo León","México","Norte"
"FO-14710","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"FO-14710","DIR-2","Santiago de los Caballeros","Santiago","República Dominicana","Caribe"
"FO-14710","DIR-3","San Salvador","San Salvador","El Salvador","Centro"
"FO-14710","DIR-4","Mixco","Guatemala","Guatemala","Centro"
"FO-14710","DIR-5","Quetzaltenango","Quezaltenango","Guatemala","Centro"
"FO-14710","DIR-6","Managua","Managua","Nicaragua","Centro"
"FO-14710","DIR-7","Santo André","Sao Paulo","Brasil","Sur"
"FO-14710","DIR-8","Osorno","Los Lagos","Chile","Sur"
"FP-18235","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"FP-18235","DIR-2","Choloma","Cortés","Honduras","Centro"
"FP-18730","DIR-1","Soyapango","San Salvador","El Salvador","Centro"
"FP-18730","DIR-2","Choloma","Cortés","Honduras","Centro"
"FP-18730","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"FP-18730","DIR-4","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"FP-18730","DIR-5","San Lorenzo","Central","Paraguay","Sur"
"FT-13615","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"FT-13615","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"FT-13615","DIR-3","San Miguelito","Panamá","Panamá","Centro"
"FT-13615","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"FT-13615","DIR-5","Villahermosa","Tabasco","México","Norte"
"FT-13615","DIR-6","Petrópolis","Río de Janeiro","Brasil","Sur"
"FT-21220","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"FT-21220","DIR-2","Mixco","Guatemala","Guatemala","Centro"
"FT-21220","DIR-3","Choloma","Cortés","Honduras","Centro"
"FT-21220","DIR-4","Managua","Managua","Nicaragua","Centro"
"FT-21220","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"FT-21220","DIR-6","Tupa","Sao Paulo","Brasil","Sur"
"FT-21220","DIR-7","Floridablanca","Santander","Colombia","Sur"
"FV-10375","DIR-1","San Juan de la Maguana","San Juan","República Dominicana","Caribe"
"FV-10375","DIR-2","Mejicanos","San Salvador","El Salvador","Centro"
"FV-10375","DIR-3","Quetzaltenango","Quezaltenango","Guatemala","Centro"
"FV-10375","DIR-4","Managua","Managua","Nicaragua","Centro"
"FV-10375","DIR-5","Campeche","Campeche","México","Norte"
"FV-10375","DIR-6","Ciudad de México","Distrito Federal","México","Norte"
"FV-10375","DIR-7","Zihuatanejo","Guerrero","México","Norte"
"FV-10375","DIR-8","Penedo","Alagoas","Brasil","Sur"
"FV-10375","DIR-9","Bogotá","Bogotá","Colombia","Sur"
"FV-13210","DIR-1","Concepción de La Vega","La Vega","República Dominicana","Caribe"
"FV-13210","DIR-2","San Salvador","San Salvador","El Salvador","Centro"
"FV-13210","DIR-3","Mixco","Guatemala","Guatemala","Centro"
"FV-13210","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"FV-13210","DIR-5","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"FV-13210","DIR-6","Salta","Salta","Argentina","Sur"
"FV-13210","DIR-7","Seropédica","Río de Janeiro","Brasil","Sur"
"FV-13210","DIR-8","Maracaibo","Zulia","Venezuela","Sur"
"FV-18280","DIR-1","Camagüey","Camagüey","Cuba","Caribe"
"FV-18280","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"FV-18280","DIR-3","Managua","Managua","Nicaragua","Centro"
"FV-18280","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"FV-18280","DIR-5","Ariquemes","Rondônia","Brasil","Sur"
"FV-18280","DIR-6","Guarujá","Sao Paulo","Brasil","Sur"
"FV-18280","DIR-7","Guacara","Carabobo","Venezuela","Sur"
"GA-12205","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"GA-12205","DIR-10","Lorena","Sao Paulo","Brasil","Sur"
"GA-12205","DIR-11","Villa Alemana","Valparaíso","Chile","Sur"
"GA-12205","DIR-2","Ensenada","Baja California","México","Norte"
"GA-12205","DIR-3","León","Guanajuato","México","Norte"
"GA-12205","DIR-4","Tulancingo","Hidalgo","México","Norte"
"GA-12205","DIR-5","Monterrey","Nuevo León","México","Norte"
"GA-12205","DIR-6","Poza Rica de Hidalgo","Veracruz","México","Norte"
"GA-12205","DIR-7","Jequié","Bahía","Brasil","Sur"
"GA-12205","DIR-8","Sinop","Mato Grosso","Brasil","Sur"
"GA-12205","DIR-9","Surubim","Pernambuco","Brasil","Sur"
"GA-14980","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"GA-14980","DIR-2","Managua","Managua","Nicaragua","Centro"
"GA-14980","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"GA-14980","DIR-4","Zapopan","Jalisco","México","Norte"
"GA-15970","DIR-1","San José de las Lajas","Mayabeque","Cuba","Caribe"
"GA-15970","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"GA-15970","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"GA-15970","DIR-4","Ciudad Madero","Tamaulipas","México","Norte"
"GA-15970","DIR-5","Buenos Aires","Ciudad Autónoma de Buenos Aires","Argentina","Sur"
"GA-15970","DIR-6","Paraná","Entre Ríos","Argentina","Sur"
"GA-15970","DIR-7","Itapeva","Sao Paulo","Brasil","Sur"
"GA-15970","DIR-8","Medellín","Antioquia","Colombia","Sur"
"GA-16240","DIR-1","Holguín","Holguín","Cuba","Caribe"
"GA-16240","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"GA-16240","DIR-3","Ciudad de México","Distrito Federal","México","Norte"
"GA-16240","DIR-4","Barreiras","Bahía","Brasil","Sur"
"GA-16240","DIR-5","Vitória","Espíritu Santo","Brasil","Sur"
"GA-16240","DIR-6","Sumaré","Sao Paulo","Brasil","Sur"
"GA-16405","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"GA-16405","DIR-2","Managua","Managua","Nicaragua","Centro"
"GA-16405","DIR-3","Ananindeua","Pará","Brasil","Sur"
"GA-17275","DIR-1","Manzanillo","Granma","Cuba","Caribe"
"GA-17275","DIR-2","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"GA-17275","DIR-3","Cuscatancingo","San Salvador","El Salvador","Centro"
"GA-17275","DIR-4","Managua","Managua","Nicaragua","Centro"
"GA-17275","DIR-5","Oruro","Oruro","Bolivia","Sur"
"GA-17275","DIR-6","Caucaia","Ceará","Brasil","Sur"
"GB-14110","DIR-1","La Romana","La Romana","República Dominicana","Caribe"
"GB-14110","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"GB-14110","DIR-3","Managua","Managua","Nicaragua","Centro"
"GB-14110","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"GB-14110","DIR-5","León","Guanajuato","México","Norte"
"GB-18145","DIR-1","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"GB-18145","DIR-2","Ciudad de México","Distrito Federal","México","Norte"
"GB-18145","DIR-3","Puebla","Puebla","México","Norte"
"GB-18145","DIR-4","Limeira","Sao Paulo","Brasil","Sur"
"GB-21625","DIR-1","San Salvador","San Salvador","El Salvador","Centro"
"GB-21625","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"GB-21625","DIR-3","Managua","Managua","Nicaragua","Centro"
"GB-21625","DIR-4","Ciudad de México","Distrito Federal","México","Norte"
"GB-21625","DIR-5","Serra","Espíritu Santo","Brasil","Sur"
"GB-21625","DIR-6","Conselheiro Lafaiete","Minas Gerais","Brasil","Sur"
"GB-21625","DIR-7","Copiapó","Atacama","Chile","Sur"
"GB-21625","DIR-8","Paita","Piura","Perú","Sur"
"GC-10255","DIR-1","Santo Domingo","Distrito Nacional","República Dominicana","Caribe"
"GC-10255","DIR-2","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"GC-10255","DIR-3","Managua","Managua","Nicaragua","Centro"
"GC-10255","DIR-4","Mexicali","Baja California","México","Norte"
"GC-10255","DIR-5","Ciudad de México","Distrito Federal","México","Norte"
"GC-10255","DIR-6","Paracatu","Minas Gerais","Brasil","Sur"
"GC-10255","DIR-7","Gravatá","Pernambuco","Brasil","Sur"
"GC-10255","DIR-8","Limeira","Sao Paulo","Brasil","Sur"
"GC-17350","DIR-1","Guantánamo","Guantánamo","Cuba","Caribe"
"GC-17350","DIR-2","Palma Soriano","Santiago de Cuba","Cuba","Caribe"
"GC-17350","DIR-3","Santa Ana","Santa Ana","El Salvador","Centro"
"GC-17350","DIR-4","Tegucigalpa","Francisco Morazán","Honduras","Centro"
"GC-17350","DIR-5","León","Guanajuato","México","Norte"
"GC-17350","DIR-6","Monterrey","Nuevo León","México","Norte"
